"CUSTOMER_ID","CIRCUIT_DESIGNATION","ROUTER_NAME","PORT","POP","COUNTRY"
"28152","LVX-Y1B-NP1","gin-lvx-mse1","TenGigabitEthernet12/4","LVX","U. K."
"27759","LVX-XH8-NP1","gin-lvx-mse1","GigabitEthernet5/7","LVX","U. K."
"6470","LVX-XCE-NP1","gin-lvx-mse1","TenGigabitEthernet11/4","LVX","U. K."
"25966","QBY-VCF-NP1","gin-qby-sw2","FastEthernet1/0/10","QBY","PHILIPPINES"
"18968","QBY-QUZ-NP2","gin-qby-sw2","FastEthernet1/0/18","QBY","PHILIPPINES"
"10245","HGL-LVW-NP1","gin-lvw-tcore1","xe-3/3/1","HGL","UNITED STATES"
"26562","MX2-Z63-NP1","gin-mx2-har1","GigabitEthernet0/0/0","MX2","SPAIN"
"34571","SQN-V9U-NP1","gin-sqn-tcore1","xe-1/3/0","SQN","UNITED STATES"
"34493","SQN-XE5-NP2","gin-sqn-tcore1","ge-11/3/4","SQN","UNITED STATES"
"34493","SQN-XE5-NP1","gin-sqn-tcore2","ge-11/3/1","SQN","UNITED STATES"
"31965","SQN-VB9-NP1","gin-sqn-tcore2","xe-7/1/0","SQN","UNITED STATES"
"705","SQN-XT8-NP1","gin-sqn-tcore1","ge-11/3/5","SQN","UNITED STATES"
"28211","SQN-XKD-NP1","gin-sqn-tcore2","xe-7/3/3","SQN","UNITED STATES"
"27727","SQN-XLZ-NP2","gin-sqn-tcore2","xe-7/3/2","SQN","UNITED STATES"
"19671","TNK-YK6-NP3","gin-tnk-tcore1","xe-5/3/0","TNK","CANADA"
"19671","TNK-YK6-NP2","gin-tnk-tcore1","xe-0/3/0","TNK","CANADA"
"26404","TNK-V8U-NP1","gin-tgs-sw2","GigabitEthernet0/1","TNK","CANADA"
"19671","TNK-YK6-NP1","gin-tnk-tcore1","xe-5/2/1","TNK","CANADA"
"32566","TNK-YK1-NP1","gin-tnk-tcore1","xe-0/0/3","TNK","CANADA"
"19616","TNK-TVU-NP1","gin-tnk-tcore1","xe-0/1/3","TNK","CANADA"
"19136","TNK-TRE-NP2","gin-tnk-tcore1","xe-0/1/1","TNK","CANADA"
"19136","TNK-TRE-NP1","gin-tnk-core4","GigabitEthernet15/0/0","TNK","CANADA"
"24404","MLV-YSM-NP1","gin-mlv-tcore1","xe-4/3/2","MLV","INDIA"
"19728","KTH-XZC-NP1","gin-kth-core1","GigabitEthernet5/2","KTH","HONG KONG"
"34515","AEQ-XE2-NP1","gin-aeq-tcore1","ge-3/3/1","AEQ","UNITED STATES"
"19136","AEQ-KG4-NP1","gin-aeq-tcore1","xe-4/2/0","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP17","gin-aeq-tcore2","xe-10/2/0","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP16","gin-aeq-tcore2","xe-10/1/2","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP10","gin-aeq-tcore2","xe-8/2/0","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP9","gin-aeq-tcore2","xe-8/1/2","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP8","gin-aeq-tcore2","xe-8/0/2","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP15","gin-aeq-tcore2","xe-10/0/2","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP6","gin-aeq-tcore1","xe-8/2/0","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP5","gin-aeq-tcore1","xe-8/1/0","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP14","gin-aeq-tcore1","xe-2/3/0","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP13","gin-aeq-tcore1","xe-2/2/0","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP12","gin-aeq-tcore1","xe-1/3/0","AEQ","UNITED STATES"
"24026","AEQ-Q3X-NP11","gin-aeq-tcore1","xe-1/2/0","AEQ","UNITED STATES"
"19240","AEQ-JFR-NP1","gin-aeq-tcore2","xe-9/3/4","AEQ","UNITED STATES"
"19240","AEQ-JFR-NP2","gin-aeq-tcore2","xe-9/2/5","AEQ","UNITED STATES"
"19671","AEQ-YK6-NP2","gin-aeq-tcore1","xe-8/2/5","AEQ","UNITED STATES"
"19671","AEQ-YK6-NP4","gin-aeq-tcore1","xe-8/3/1","AEQ","UNITED STATES"
"19671","AEQ-YK6-NP3","gin-aeq-tcore1","xe-8/3/0","AEQ","UNITED STATES"
"19671","AEQ-YK6-NP1","gin-aeq-tcore1","xe-8/2/4","AEQ","UNITED STATES"
"19671","AEQ-XUM-NP6","gin-aeq-tcore2","xe-3/3/3","AEQ","UNITED STATES"
"19671","AEQ-XUM-NP5","gin-aeq-tcore2","xe-2/3/3","AEQ","UNITED STATES"
"19671","AEQ-XUM-NP4","gin-aeq-tcore2","xe-2/2/3","AEQ","UNITED STATES"
"19671","AEQ-XUM-NP3","gin-aeq-tcore2","xe-2/1/2","AEQ","UNITED STATES"
"19671","AEQ-XUM-NP2","gin-aeq-tcore2","xe-1/1/2","AEQ","UNITED STATES"
"19671","AEQ-XUM-NP1","gin-aeq-tcore2","xe-0/1/2","AEQ","UNITED STATES"
"32442","AEQ-Q09-NP1","gin-aeq-tcore2","xe-3/2/3","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP18","gin-aeq-tcore2","xe-4/1/2","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP17","gin-aeq-tcore1","xe-7/2/2","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP16","gin-aeq-tcore1","xe-7/2/1","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP15","gin-aeq-tcore1","xe-5/3/0","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP14","gin-aeq-tcore1","xe-5/2/3","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP13","gin-aeq-tcore1","xe-5/2/2","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP12","gin-aeq-tcore1","xe-11/1/3","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP11","gin-aeq-tcore1","xe-11/0/3","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP10","gin-aeq-tcore1","xe-10/3/3","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP9","gin-aeq-tcore2","xe-7/3/1","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP8","gin-aeq-tcore2","xe-7/2/1","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP7","gin-aeq-tcore2","xe-7/1/1","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP6","gin-aeq-tcore2","xe-7/0/1","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP5","gin-aeq-tcore2","xe-4/3/2","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP4","gin-aeq-tcore2","xe-4/2/2","AEQ","UNITED STATES"
"23694","AEQ-XO1-NP3","gin-aeq-tcore2","xe-4/1/3","AEQ","UNITED STATES"
"25680","AEQ-GEQ-NP2","gin-aeq-tcore1","xe-10/0/3","AEQ","UNITED STATES"
"25680","AEQ-GEQ-NP1","gin-aeq-tcore1","xe-5/1/1","AEQ","UNITED STATES"
"31501","AEQ-JX9-NP1","gin-aeq-tcore1","xe-10/2/3","AEQ","UNITED STATES"
"31501","AEQ-JX9-NP2","gin-aeq-tcore1","xe-4/0/3","AEQ","UNITED STATES"
"31501","AEQ-JX9-NP3","gin-aeq-tcore1","xe-4/1/1","AEQ","UNITED STATES"
"31501","AEQ-JX9-NP4","gin-aeq-tcore1","xe-5/0/3","AEQ","UNITED STATES"
"31501","AEQ-JX9-NP5","gin-aeq-tcore2","xe-5/1/3","AEQ","UNITED STATES"
"31501","AEQ-JX9-NP6","gin-aeq-tcore2","xe-5/2/0","AEQ","UNITED STATES"
"31501","AEQ-JX9-NP7","gin-aeq-tcore2","xe-5/2/1","AEQ","UNITED STATES"
"31501","AEQ-JX9-NP8","gin-aeq-tcore2","xe-5/2/3","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP17","gin-aeq-tcore2","xe-4/3/3","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP16","gin-aeq-tcore2","xe-4/3/1","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP15","gin-aeq-tcore2","xe-4/3/0","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP14","gin-aeq-tcore2","xe-4/2/3","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP13","gin-aeq-tcore2","xe-4/2/1","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP12","gin-aeq-tcore2","xe-4/2/0","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP11","gin-aeq-tcore2","xe-4/0/3","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP10","gin-aeq-tcore1","xe-4/3/2","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP9","gin-aeq-tcore1","xe-4/3/1","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP8","gin-aeq-tcore1","xe-4/3/0","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP2","gin-aeq-tcore2","xe-0/1/3","AEQ","UNITED STATES"
"26627","AEQ-XF8-NP1","gin-aeq-tcore2","ge-11/3/5","AEQ","UNITED STATES"
"28754","AEQ-XO4-NP2","gin-aeq-tcore1","xe-11/2/2","AEQ","UNITED STATES"
"28754","AEQ-XO4-NP1","gin-aeq-tcore1","xe-10/2/2","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP7","gin-aeq-tcore1","xe-11/3/0","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP5","gin-aeq-tcore1","xe-10/3/0","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP4","gin-aeq-tcore1","xe-10/1/2","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP6","gin-aeq-tcore1","xe-11/1/2","AEQ","UNITED STATES"
"27727","AEQ-XJ5-NP1","gin-aeq-tcore2","xe-3/1/1","AEQ","UNITED STATES"
"27727","AEQ-XH5-NP1","gin-aeq-tcore2","xe-0/3/3","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP3","gin-aeq-tcore2","xe-3/2/2","AEQ","UNITED STATES"
"24026","AEQ-W7T-NP1","gin-aeq-tcore2","xe-3/2/0","AEQ","UNITED STATES"
"19136","AEQ-AR4-NP2","gin-aeq-tcore2","xe-1/2/0","AEQ","UNITED STATES"
"11497","OBX-TTT-NP3","gin-ttt-tcore1","xe-5/0/1","OBX","CANADA"
"11497","OBX-TNK-NP1","gin-tnk-core4","GigabitEthernet3/2","OBX","CANADA"
"32926","NJY-ZH7-NP1","gin-njy-tcore1","xe-9/3/1","NJY","UNITED STATES"
"32656","NJY-XFG-NP1","gin-njy-tcore1","xe-9/2/2","NJY","UNITED STATES"
"23602","PDI-PXM-NP5","gin-pdi-tcore2","xe-2/1/0","PDI","UNITED STATES"
"24388","PDI-Z3M-NP2","gin-pdi-tcore1","xe-2/3/0","PDI","UNITED STATES"
"24388","PDI-Z3M-NP1","gin-pdi-tcore1","xe-1/3/0","PDI","UNITED STATES"
"20758","L96-LDN-NP1","gin-ldn-tcore2","ge-11/2/2","L96","U. K."
"25680","NYY-YI9-NP1","gin-nyy-tcore2","xe-1/3/2","NYY","UNITED STATES"
"25680","NYY-YI9-NP2","gin-nyy-tcore2","xe-8/2/1","NYY","UNITED STATES"
"25864","NYY-XUQ-NP1","gin-nyy-tcore2","xe-0/3/2","NYY","UNITED STATES"
"17425","NYY-UWN-NP1","gin-nyy-tcore1","xe-0/2/1","NYY","UNITED STATES"
"251","NYY-YFR-NP1","gin-nyy-tcore1","xe-8/0/1","NYY","UNITED STATES"
"28211","NYY-XKD-NP1","gin-nyy-tcore1","xe-8/1/1","NYY","UNITED STATES"
"25336","COV-JX5-NP1","gin-cov-core1","POS3/0/0","COV","INDIA"
"18847","LAU-ZXO-NP2","gin-lau-core3","GigabitEthernet0/0/4","LAU","CANADA"
"18847","LAU-ZXO-NP1","gin-lau-core4","GigabitEthernet0/0/4","LAU","CANADA"
"12914","LAU-WSD-NP2","gin-lau-sw5","FastEthernet1/0/7","LAU","CANADA"
"12914","LAU-WSD-NP1","gin-lau-sw5","FastEthernet1/0/6","LAU","CANADA"
"12405","LAU-LKV-NP1","gin-lau-sw5","FastEthernet1/0/1","LAU","CANADA"
"32990","LDN-Q4A-NP1","gin-ldn-tcore1","xe-2/2/1","LDN","U. K."
"25643","LDN-RE4-NP3","gin-ldn-tcore1","xe-0/0/3","LDN","U. K."
"32156","LDN-UK9-NP2","gin-ldn-tcore2","xe-1/0/3","LDN","U. K."
"27429","LDN-Z93-NP1","gin-ldn-tcore1","xe-1/0/1","LDN","U. K."
"29113","LDN-XRT-NP1","gin-ldn-tcore1","ge-11/2/8","LDN","U. K."
"18847","LDN-LQI-NP2","gin-ldn-tcore1","ge-11/2/7","LDN","U. K."
"27693","LDN-XH2-NP1","gin-ldn-tcore1","ge-11/3/3","LDN","U. K."
"14777","LDN-LIW-NP5","gin-ldn-tcore1","xe-2/2/2","LDN","U. K."
"23602","LDN-LZV-NP1","gin-ldn-tcore1","xe-3/2/2","LDN","U. K."
"14777","LDN-LIW-NP1","gin-ldn-tcore1","xe-1/2/2","LDN","U. K."
"22570","LDN-XWK-NP4","gin-ldn-tcore2","xe-4/3/0","LDN","U. K."
"22570","LDN-XWK-NP3","gin-ldn-tcore2","xe-4/1/2","LDN","U. K."
"22570","LDN-XWK-NP1","gin-ldn-tcore2","xe-0/2/2","LDN","U. K."
"22570","LDN-XWK-NP2","gin-ldn-tcore2","xe-3/2/1","LDN","U. K."
"19283","LDN-OV9-NP2","gin-ldn-tcore2","xe-2/2/1","LDN","U. K."
"19283","LDN-OV9-NP1","gin-ldn-tcore2","xe-1/2/1","LDN","U. K."
"29114","LDN-XPG-NP1","gin-ldn-tcore2","xe-2/2/2","LDN","U. K."
"29113","LDN-XRT-NP2","gin-ldn-sw3","2/26","LDN","U. K."
"22975","LDN-ON5-NP1","gin-ldn-sw3","2/9","LDN","U. K."
"32156","MLN-VGD-NP1","gin-mln-tcore1","xe-4/3/2","MLN","UNITED STATES"
"19671","MLN-XUK-NP4","gin-mln-tcore1","xe-9/3/0","MLN","UNITED STATES"
"19671","MLN-XUK-NP3","gin-mln-tcore1","xe-9/0/3","MLN","UNITED STATES"
"26609","MLN-YK7-NP1","gin-mln-tcore2","xe-4/0/0","MLN","UNITED STATES"
"29090","MLN-TU6-NP4","gin-mln-tcore2","xe-0/1/3","MLN","UNITED STATES"
"19671","MLN-XUK-NP2","gin-mln-tcore2","xe-0/3/4","MLN","UNITED STATES"
"19671","MLN-XUK-NP1","gin-mln-tcore2","xe-0/2/5","MLN","UNITED STATES"
"29090","MLN-TU6-NP7","gin-mln-tcore2","xe-0/3/3","MLN","UNITED STATES"
"29090","MLN-TU6-NP3","gin-mln-tcore2","xe-0/0/3","MLN","UNITED STATES"
"32409","MLN-Q61-NP1","gin-mln-tcore1","xe-10/1/0","MLN","UNITED STATES"
"32409","MLN-Q61-NP2","gin-mln-tcore1","xe-10/2/0","MLN","UNITED STATES"
"25680","MLN-UDG-NP2","gin-mln-tcore1","xe-4/1/1","MLN","UNITED STATES"
"25680","MLN-UDG-NP1","gin-mln-tcore1","xe-4/0/1","MLN","UNITED STATES"
"17425","MLN-PKQ-NP1","gin-mln-tcore1","xe-9/2/2","MLN","UNITED STATES"
"25680","MLN-UDG-NP4","gin-mln-tcore1","xe-11/0/1","MLN","UNITED STATES"
"25680","MLN-UDG-NP3","gin-mln-tcore1","xe-11/0/0","MLN","UNITED STATES"
"19125","MLN-XY2-NP1","gin-mln-tcore1","xe-2/2/3","MLN","UNITED STATES"
"15923","MLN-Z9A-NP1","gin-mln-tcore1","xe-2/3/2","MLN","UNITED STATES"
"20622","MDO-WXP-NP1","gin-mdo-har2","TenGigabitEthernet10/1","MDO","SPAIN"
"20622","MDO-WXP-NP6","gin-mdo-har2","TenGigabitEthernet9/4","MDO","SPAIN"
"20622","MDO-WXP-NP5","gin-mdo-har2","TenGigabitEthernet10/4","MDO","SPAIN"
"19058","MDO-S29-NP2","gin-mdo-sw2","GigabitEthernet0/3","MDO","SPAIN"
"21905","MDO-SX0-NP1","gin-mdo-sw2","GigabitEthernet0/11","MDO","SPAIN"
"18457","MDO-WGP-NP1","gin-mdo-sw2","GigabitEthernet0/10","MDO","SPAIN"
"18617","MDO-WDH-NP1","gin-mdo-sw2","GigabitEthernet0/4","MDO","SPAIN"
"25680","NTO-XQC-N1","gin-nto-tcore1","xe-4/1/0","NTO","UNITED STATES"
"25680","NTO-XQC-NP5","gin-nto-tcore1","xe-4/0/0","NTO","UNITED STATES"
"25680","NTO-XQC-NP7","gin-nto-tcore1","xe-8/2/2","NTO","UNITED STATES"
"25680","NTO-XQC-NP10","gin-nto-tcore2","xe-0/0/1","NTO","UNITED STATES"
"25680","NTO-XQC-NP9","gin-nto-tcore2","xe-7/0/1","NTO","UNITED STATES"
"25680","NTO-XQC-NP6","gin-nto-tcore1","xe-7/2/2","NTO","UNITED STATES"
"25680","NTO-XQC-NP3","gin-nto-tcore2","xe-8/1/0","NTO","UNITED STATES"
"25680","NTO-XQC-NP8","gin-nto-tcore2","xe-1/1/1","NTO","UNITED STATES"
"32409","NTO-V75-NP2","gin-nto-tcore1","xe-4/0/3","NTO","UNITED STATES"
"32409","NTO-V75-NP1","gin-nto-tcore1","xe-0/3/0","NTO","UNITED STATES"
"22575","MTT-XUR-NP1","gin-mtt-tcore1","xe-0/0/3","MTT","CANADA"
"21655","MTT-W0T-NP1","gin-mtt-tcore1","ge-11/3/5","MTT","CANADA"
"24028","MTT-W3M-NP2","gin-mtt-tcore1","ge-11/3/9","MTT","CANADA"
"20326","MTT-WVN-NP2","gin-mtt-tcore1","xe-1/0/1","MTT","CANADA"
"20009","MTT-W8S-NP2","gin-mtt-tcore1","xe-0/2/2","MTT","CANADA"
"18408","MTT-WVO-NP1","gin-mtt-tcore1","xe-7/0/1","MTT","CANADA"
"18408","MTT-WVO-NP2","gin-mtt-tcore1","xe-1/2/0","MTT","CANADA"
"28226","MTT-QM2-NP1","gin-mtt-tcore1","xe-1/3/0","MTT","CANADA"
"18408","MTT-XIV-NP1","gin-mtt-tcore1","xe-0/1/1","MTT","CANADA"
"18408","MTT-XIV-NP2","gin-mtt-tcore1","xe-1/3/2","MTT","CANADA"
"19056","MTT-WS6-NP1","gin-mtt-sw5","FastEthernet1/0/1","MTT","CANADA"
"21731","MTT-WR1-NP1","gin-w3c-sw1","GigabitEthernet4/0/1","MTT","CANADA"
"11497","TBS-TTT-NP3","gin-ttt-tcore2","xe-0/1/2","TBS","CANADA"
"22253","7ZN-OVC-NP1","gin-ovc-ihar2","TenGigabitEthernet 3/1","7ZN","JAPAN"
"26274","9EH-HK2-NP1","gin-hk2-tcore1","ge-11/3/4","9EH","HONG KONG"
"28162","8ZR-IH4-NP1","gin-ih4-sw2","FastEthernet1/0/14","8ZR","SINGAPORE"
"25904","1AZ-SVW-NP16","gin-svw-tcore1","xe-2/0/1","1AZ","SINGAPORE"
"25904","1AZ-SVW-NP15","gin-svw-tcore2","xe-0/2/0","1AZ","SINGAPORE"
"25904","1AZ-SVW-NP14","gin-svw-tcore2","xe-1/2/0","1AZ","SINGAPORE"
"25904","1AZ-SVW-NP13","gin-svw-tcore1","xe-9/1/3","1AZ","SINGAPORE"
"25904","1AZ-SVW-NP12","gin-svw-tcore2","xe-1/3/2","1AZ","SINGAPORE"
"25904","1AZ-SVW-NP11","gin-svw-tcore1","xe-2/2/2","1AZ","SINGAPORE"
"25904","1AZ-SVW-NP10","gin-svw-tcore2","xe-1/2/1","1AZ","SINGAPORE"
"25904","1AZ-SVW-NP9","gin-svw-tcore1","xe-1/3/2","1AZ","SINGAPORE"
"24910","EC4-HK2-NP1","gin-hk2-core3","GigabitEthernet5/1/4","EC4","HONG KONG"
"25244","0CI-TNK-NP1","gin-tnk-sw3","GigabitEthernet1/1/1","0CI","CANADA"
"21005","7JN-JSO-NP2","gin-jso-tcore2","ge-0/0/6","7JN","SOUTH AFRICA"
"11497","1BY-TTT-NP1","gin-ttt-tcore1","ge-11/3/9","1BY","CANADA"
"21115","IT5-UY8-NP1","gin-it5-tcore1","xe-10/1/1","IT5","TURKEY"
"21115","IT5-UY8-NP6","gin-it5-tcore1","xe-5/3/0","IT5","TURKEY"
"21115","IT5-UY8-NP7","gin-it5-tcore1","xe-7/3/0","IT5","TURKEY"
"21115","IT5-UY8-NP3","gin-it5-tcore1","xe-7/1/0","IT5","TURKEY"
"21115","IT5-UY8-NP2","gin-it5-tcore1","xe-5/1/0","IT5","TURKEY"
"21115","IT5-UY8-NP5","gin-it5-tcore1","xe-7/1/1","IT5","TURKEY"
"21115","IT5-UY8-NP4","gin-it5-tcore1","xe-5/1/1","IT5","TURKEY"
"25624","1FY-AEQ-NP1","gin-aeq-tcore2","xe-5/1/1","1FY","UNITED STATES"
"19671","DT8-YK6-NP4","gin-dt8-tcore2","xe-9/3/3","DT8","UNITED STATES"
"31501","DT8-JX4-NP3","gin-dt8-tcore1","xe-9/3/3","DT8","UNITED STATES"
"19671","DT8-YK6-NP3","gin-dt8-tcore1","xe-9/2/6","DT8","UNITED STATES"
"23160","DT8-YK4-NP1","gin-dt8-tcore1","xe-11/0/1","DT8","UNITED STATES"
"32146","DT8-I77-NP1","gin-dt8-tcore1","xe-9/1/6","DT8","UNITED STATES"
"32146","DT8-I77-NP2","gin-dt8-tcore1","xe-9/2/0","DT8","UNITED STATES"
"32146","DT8-I77-NP3","gin-dt8-tcore1","xe-9/2/2","DT8","UNITED STATES"
"16449","DT8-R3D-NP1","gin-dt8-tcore1","xe-9/1/1","DT8","UNITED STATES"
"32146","DT8-I77-NP4","gin-dt8-tcore1","xe-9/0/4","DT8","UNITED STATES"
"22106","DT8-UTU-NP2","gin-dt8-tcore1","xe-9/0/3","DT8","UNITED STATES"
"24026","DT8-W4D-NP7","gin-dt8-tcore2","xe-9/3/2","DT8","UNITED STATES"
"24026","DT8-W4D-NP6","gin-dt8-tcore2","xe-9/3/1","DT8","UNITED STATES"
"24026","DT8-W4D-NP8","gin-dt8-tcore2","xe-9/3/0","DT8","UNITED STATES"
"24026","DT8-W4D-NP5","gin-dt8-tcore2","xe-5/3/2","DT8","UNITED STATES"
"24026","DT8-W4D-NP4","gin-dt8-tcore2","xe-5/3/1","DT8","UNITED STATES"
"24026","DT8-W4D-NP3","gin-dt8-tcore2","xe-5/3/0","DT8","UNITED STATES"
"24026","DT8-W4D-NP2","gin-dt8-tcore2","xe-9/1/3","DT8","UNITED STATES"
"19671","DT8-YK6-NP2","gin-dt8-tcore1","xe-5/3/1","DT8","UNITED STATES"
"19671","DT8-YK6-NP1","gin-dt8-tcore1","xe-5/3/0","DT8","UNITED STATES"
"22106","DT8-XOK-NP1","gin-dt8-tcore1","xe-5/1/2","DT8","UNITED STATES"
"22106","DT8-ETU-NP2","gin-dt8-tcore1","xe-0/2/3","DT8","UNITED STATES"
"22106","DT8-ETU-NP1","gin-dt8-tcore1","xe-0/1/3","DT8","UNITED STATES"
"31501","DT8-JX4-NP1","gin-dt8-tcore1","xe-2/0/2","DT8","UNITED STATES"
"31501","DT8-JX4-NP2","gin-dt8-tcore1","xe-2/1/0","DT8","UNITED STATES"
"31501","DT8-JX4-NP4","gin-dt8-tcore1","xe-2/1/2","DT8","UNITED STATES"
"31501","DT8-JX4-NP5","gin-dt8-tcore2","xe-0/2/3","DT8","UNITED STATES"
"31501","DT8-JX4-NP6","gin-dt8-tcore2","xe-0/3/3","DT8","UNITED STATES"
"31501","DT8-JX4-NP7","gin-dt8-tcore2","xe-2/0/3","DT8","UNITED STATES"
"31501","DT8-JX4-NP8","gin-dt8-tcore2","xe-2/2/3","DT8","UNITED STATES"
"24026","DT8-QJV-NP8","gin-dt8-tcore2","xe-2/2/1","DT8","UNITED STATES"
"24026","DT8-QJV-NP7","gin-dt8-tcore2","xe-2/2/0","DT8","UNITED STATES"
"24026","DT8-QJV-NP6","gin-dt8-tcore2","xe-2/1/1","DT8","UNITED STATES"
"24026","DT8-QJV-NP5","gin-dt8-tcore2","xe-2/1/0","DT8","UNITED STATES"
"26627","DT8-X7K-NP1","gin-dt8-tcore2","ge-11/3/6","DT8","UNITED STATES"
"22106","DT8-UTU-NP3","gin-dt8-tcore1","xe-1/1/1","DT8","UNITED STATES"
"22106","DT8-UTU-NP4","gin-dt8-tcore1","xe-1/0/2","DT8","UNITED STATES"
"19283","DT8-OVH-NP1","gin-dt8-tcore1","xe-0/1/1","DT8","UNITED STATES"
"24026","DT8-QJV-NP4","gin-dt8-tcore2","xe-7/2/0","DT8","UNITED STATES"
"24026","DT8-QJV-NP3","gin-dt8-tcore2","xe-10/3/2","DT8","UNITED STATES"
"24026","DT8-QJV-NP2","gin-dt8-tcore2","xe-10/2/2","DT8","UNITED STATES"
"24026","DT8-QJV-NP1","gin-dt8-tcore2","xe-10/1/2","DT8","UNITED STATES"
"22228","DT8-QJB-NP1","gin-dt8-tcore2","ge-11/3/4","DT8","UNITED STATES"
"16449","DT8-R3D-NP2","gin-dt8-tcore1","xe-0/2/2","DT8","UNITED STATES"
"24026","DT8-W4D-NP1","gin-dt8-tcore2","xe-0/3/2","DT8","UNITED STATES"
"22106","DT8-XTU-NP1","gin-dt8-tcore1","xe-0/3/1","DT8","UNITED STATES"
"22106","DT8-UTU-NP1","gin-dt8-tcore1","xe-7/2/1","DT8","UNITED STATES"
"30049","1ED-HK2-NP1","gin-hk2-core3","GigabitEthernet13/1/2","1ED","HONG KONG"
"21111","2S7-LQO-NP2","gin-laa-sw4","GigabitEthernet1/1/1","2S7","AUSTRALIA"
"26086","7MY-KT1-NP1","gin-kt1-bb1","FastEthernet9/13","7MY","MALAYSIA"
"26945","7P1-LDN-NP1","gin-ldn-tcore1","xe-0/2/2","7P1","U. K."
"26945","8PA-A56-NP1","gin-a56-tcore1","xe-2/0/0","8PA","UNITED STATES"
"26945","1PM-MLN-NP2","gin-mln-tcore1","xe-0/1/0","1PM","UNITED STATES"
"26945","3PJ-SQN-NP1","gin-sqn-tcore1","ge-11/3/0","3PJ","UNITED STATES"
"26945","9P3-AD1-NP1","gin-ad1-tcore1","ge-11/3/4","9P3","NETHERLANDS"
"26945","4P8-NYY-NP1","gin-nyy-mcore4","GigabitEthernet5/0/1","4P8","UNITED STATES"
"10511","0NW-HK2-NP1","gin-hk2-core3","GigabitEthernet5/1/2","0NW","HONG KONG"
"25643","3RS-PV0-NP2","gin-pv0-har1","GigabitEthernet3/9","3RS","SWITZERLAND"
"18255","00C-HK2-NP1","gin-hk2-core3","POS6/0/7","00C","CHINA"
"17468","23J-LVX-NP1","gin-lvx-mse1","GigabitEthernet5/2","23J","U. K."
"26257","7LU-M3H-NP1","gin-1mh-core1","GigabitEthernet1/0/7","7LU","AUSTRALIA"
"27913","4ZR-7SR-NP2","gin-7sr-sw2","FastEthernet1/0/15","4ZR","SINGAPORE"
"29061","7ZD-HK2-NP4","lin-hk2-lar2","ge-1/1/0.545","7ZD","JAPAN"
"27965","7ZD-TV2-NP1","gin-tv2-tcore1","xe-8/1/1","7ZD","JAPAN"
"27965","7ZD-TV2-NP2","gin-tv2-tcore1","xe-8/1/2","7ZD","JAPAN"
"29924","9S9-LRT-NP1","gin-lrt-mse1","GigabitEthernet5/2","9S9","U. K."
"19671","00A-00S-NP2","gin-00s-tcore1","xe-1/1/2","00A","UNITED STATES"
"19671","00A-00S-NP1","gin-00s-tcore1","xe-1/1/1","00A","UNITED STATES"
"29708","9NV-MTT-NP1","gin-mtt-tcore1","xe-0/2/1","9NV","CANADA"
"29708","9NV-W6C-NP2","gin-w6c-tcore1","xe-3/2/2","9NV","CANADA"
